Symbol  |  MMsymbol  |  NoAt  |  Nvalen  |  Nzeta  |  n  |  spdf  |    IP   |  zeta1  |  zeta2  |  coef1  |  coef2  |  k_WH
C           CT            6       4           1       2      s     -20.63831  0.492117  0.000000  1.000000  0.000000  1.240784
C           CT            6       4           1       2      p     -12.03730  1.611962  0.000000  1.000000  0.000000  3.657050
C           CM            6       4           1       2      s     -22.83303  1.057565  0.000000  1.000000  0.000000  1.995285
C           CM            6       4           1       2      p     -12.58694  2.024523  0.000000  1.000000  0.000000  2.965197
C           CA            6       4           1       2      s     -21.57793  1.665843  0.000000  1.000000  0.000000  3.014950
C           CA            6       4           1       2      p     -11.31950  1.794966  0.000000  1.000000  0.000000  2.947292
